Date,Ticker,DailyReturn,Sector,Year,Month,Quarter
2024-03-14,UNH,0.01707562730352774,Healthcare,2024,3,1
2024-03-15,UNH,0.014376059068453406,Healthcare,2024,3,1
2024-03-18,UNH,-0.00187786929094802,Healthcare,2024,3,1
2024-03-19,UNH,0.0047423523072076534,Healthcare,2024,3,1
2024-03-20,UNH,0.002652010402016014,Healthcare,2024,3,1
2024-03-21,UNH,0.009365624323877997,Healthcare,2024,3,1
2024-03-22,UNH,0.00036549001207375476,Healthcare,2024,3,1
2024-03-25,UNH,-0.010606961825531114,Healthcare,2024,3,1
2024-03-26,UNH,0.019935893531364712,Healthcare,2024,3,1
2024-03-27,UNH,-0.008360232534110001,Healthcare,2024,3,1
2024-03-28,UNH,-0.001087889383449725,Healthcare,2024,3,1
2024-03-29,UNH,-0.0025763140648009664,Healthcare,2024,3,1
2024-04-01,UNH,0.004283197966443719,Healthcare,2024,4,2
2024-04-02,UNH,-0.004309578029736638,Healthcare,2024,4,2
2024-04-03,UNH,0.003610371738099305,Healthcare,2024,4,2
2024-04-04,UNH,0.017179384895409155,Healthcare,2024,4,2
2024-04-05,UNH,-0.013173918263949203,Healthcare,2024,4,2
2024-04-08,UNH,0.006486872441921809,Healthcare,2024,4,2
2024-04-09,UNH,-0.00972380938852413,Healthcare,2024,4,2
2024-04-10,UNH,0.020752124138778694,Healthcare,2024,4,2
2024-04-11,UNH,-0.0016487372603012362,Healthcare,2024,4,2
2024-04-12,UNH,0.008977917870370167,Healthcare,2024,4,2
2024-04-15,UNH,-0.017341176444213957,Healthcare,2024,4,2
2024-04-16,UNH,-0.007030225500013532,Healthcare,2024,4,2
2024-04-17,UNH,0.003727178167830747,Healthcare,2024,4,2
2024-04-18,UNH,-0.000842854450111119,Healthcare,2024,4,2
2024-04-19,UNH,-0.000568086569659898,Healthcare,2024,4,2
2024-04-22,UNH,-0.006740021568291121,Healthcare,2024,4,2
2024-04-23,UNH,0.006345218264104613,Healthcare,2024,4,2
2024-04-24,UNH,1.2738052904692765e-05,Healthcare,2024,4,2
2024-04-25,UNH,0.011505107611410326,Healthcare,2024,4,2
2024-04-26,UNH,-0.005375675410911218,Healthcare,2024,4,2
2024-04-29,UNH,-0.004106347216629835,Healthcare,2024,4,2
2024-04-30,UNH,0.0036974613929783295,Healthcare,2024,4,2
2024-05-01,UNH,-0.006322425081702998,Healthcare,2024,5,2
2024-05-02,UNH,-0.007337324307938764,Healthcare,2024,5,2
2024-05-03,UNH,0.021639037729218158,Healthcare,2024,5,2
2024-05-06,UNH,-0.007237583557390237,Healthcare,2024,5,2
2024-05-07,UNH,-0.016152795329329783,Healthcare,2024,5,2
2024-05-08,UNH,0.029666282224059648,Healthcare,2024,5,2
2024-05-09,UNH,-0.007322379549069669,Healthcare,2024,5,2
2024-05-10,UNH,0.007486898394408081,Healthcare,2024,5,2
2024-05-13,UNH,0.004278018651692639,Healthcare,2024,5,2
2024-05-14,UNH,-0.016271052540124842,Healthcare,2024,5,2
2024-05-15,UNH,0.0015182924096044381,Healthcare,2024,5,2
2024-05-16,UNH,-0.0031240319698573327,Healthcare,2024,5,2
2024-05-17,UNH,0.004988419396557919,Healthcare,2024,5,2
2024-05-20,UNH,-0.0011797225307683679,Healthcare,2024,5,2
2024-05-21,UNH,-0.0035936895450212614,Healthcare,2024,5,2
2024-05-22,UNH,0.0010291359226752839,Healthcare,2024,5,2
2024-05-23,UNH,-0.002585941136523995,Healthcare,2024,5,2
2024-05-24,UNH,-0.00791776115619014,Healthcare,2024,5,2
2024-05-27,UNH,-0.00622669154602673,Healthcare,2024,5,2
2024-05-28,UNH,-0.008569686973198154,Healthcare,2024,5,2
2024-05-29,UNH,0.0038786379628328316,Healthcare,2024,5,2
2024-05-30,UNH,-0.012226893249095316,Healthcare,2024,5,2
2024-05-31,UNH,0.007717260072413357,Healthcare,2024,5,2
2024-06-03,UNH,0.004711511670469681,Healthcare,2024,6,2
2024-06-04,UNH,-0.007359026331642982,Healthcare,2024,6,2
2024-06-05,UNH,0.0009003846791353354,Healthcare,2024,6,2
2024-06-06,UNH,-0.007265180705470109,Healthcare,2024,6,2
2024-06-07,UNH,0.010894229170314684,Healthcare,2024,6,2
2024-06-10,UNH,0.00777601662618177,Healthcare,2024,6,2
2024-06-11,UNH,-0.006386248470816924,Healthcare,2024,6,2
2024-06-12,UNH,0.01863698571385619,Healthcare,2024,6,2
2024-06-13,UNH,0.0008335136077048944,Healthcare,2024,6,2
2024-06-14,UNH,0.01200493558645932,Healthcare,2024,6,2
2024-06-17,UNH,0.013467511303011381,Healthcare,2024,6,2
2024-06-18,UNH,0.0027601074362719746,Healthcare,2024,6,2
2024-06-19,UNH,0.006526186642147547,Healthcare,2024,6,2
2024-06-20,UNH,-0.014203562209025189,Healthcare,2024,6,2
2024-06-21,UNH,-0.0033097071719228044,Healthcare,2024,6,2
2024-06-24,UNH,-0.007839092511409684,Healthcare,2024,6,2
2024-06-25,UNH,0.008686854732102622,Healthcare,2024,6,2
2024-06-26,UNH,-0.005330510622543638,Healthcare,2024,6,2
2024-06-27,UNH,-0.014204696788710502,Healthcare,2024,6,2
2024-06-28,UNH,-0.008955513898336265,Healthcare,2024,6,2
2024-07-01,UNH,-0.016295290609552482,Healthcare,2024,7,3
2024-07-02,UNH,0.0040862888838293365,Healthcare,2024,7,3
2024-07-03,UNH,-0.00025653920895418736,Healthcare,2024,7,3
2024-07-04,UNH,-0.0059050155554608574,Healthcare,2024,7,3
2024-07-05,UNH,0.014673519370106414,Healthcare,2024,7,3
2024-07-08,UNH,0.0007637023075146576,Healthcare,2024,7,3
2024-07-09,UNH,-0.011443561770976385,Healthcare,2024,7,3
2024-07-10,UNH,-0.01333122173868806,Healthcare,2024,7,3
2024-07-11,UNH,-0.017653865709569727,Healthcare,2024,7,3
2024-07-12,UNH,0.006186601344182252,Healthcare,2024,7,3
2024-07-15,UNH,0.013271982330128829,Healthcare,2024,7,3
2024-07-16,UNH,0.013276311873208657,Healthcare,2024,7,3
2024-07-17,UNH,0.0009447923567220684,Healthcare,2024,7,3
2024-07-18,UNH,-0.006138410639972225,Healthcare,2024,7,3
2024-07-19,UNH,0.0028727874955640775,Healthcare,2024,7,3
2024-07-22,UNH,-0.003051473854342568,Healthcare,2024,7,3
2024-07-23,UNH,0.0016629562489738348,Healthcare,2024,7,3
2024-07-24,UNH,-0.01016453252405436,Healthcare,2024,7,3
2024-07-25,UNH,0.004452317580937004,Healthcare,2024,7,3
2024-07-26,UNH,6.862512135374921e-05,Healthcare,2024,7,3
2024-07-29,UNH,0.007183891955665711,Healthcare,2024,7,3
2024-07-30,UNH,-0.011439013354055838,Healthcare,2024,7,3
2024-07-31,UNH,0.003838607754792722,Healthcare,2024,7,3
2024-08-01,UNH,-0.0057423875530966395,Healthcare,2024,8,3
2024-08-02,UNH,0.001957958408621341,Healthcare,2024,8,3
2024-08-05,UNH,-0.002800689258473099,Healthcare,2024,8,3
2024-08-06,UNH,-0.009966234512737482,Healthcare,2024,8,3
2024-08-07,UNH,0.004921844860249269,Healthcare,2024,8,3
2024-08-08,UNH,-0.018957753617141027,Healthcare,2024,8,3
2024-08-09,UNH,0.003999539825443099,Healthcare,2024,8,3
2024-08-12,UNH,0.004206623690650835,Healthcare,2024,8,3
2024-08-13,UNH,-0.010098903359287426,Healthcare,2024,8,3
2024-08-14,UNH,-0.007273586081427252,Healthcare,2024,8,3
2024-08-15,UNH,-0.001360189352874408,Healthcare,2024,8,3
2024-08-16,UNH,0.0071449403343892826,Healthcare,2024,8,3
2024-08-19,UNH,0.01891288138036118,Healthcare,2024,8,3
2024-08-20,UNH,-0.01138019281155589,Healthcare,2024,8,3
2024-08-21,UNH,-0.002167289539975803,Healthcare,2024,8,3
2024-08-22,UNH,-0.009100168599843639,Healthcare,2024,8,3
2024-08-23,UNH,0.011962716375399252,Healthcare,2024,8,3
2024-08-26,UNH,-0.003124505799260713,Healthcare,2024,8,3
2024-08-27,UNH,0.0068429057971353124,Healthcare,2024,8,3
2024-08-28,UNH,-0.013680632037447182,Healthcare,2024,8,3
2024-08-29,UNH,0.0010124333340908453,Healthcare,2024,8,3
2024-08-30,UNH,0.005541879112588077,Healthcare,2024,8,3
2024-09-02,UNH,0.01936858745510661,Healthcare,2024,9,3
2024-09-03,UNH,0.012694070307854188,Healthcare,2024,9,3
2024-09-04,UNH,0.006083654422895268,Healthcare,2024,9,3
2024-09-05,UNH,-0.005174325554506254,Healthcare,2024,9,3
2024-09-06,UNH,0.007249058010241338,Healthcare,2024,9,3
2024-09-09,UNH,-0.013884692122935416,Healthcare,2024,9,3
2024-09-10,UNH,0.007179964042232978,Healthcare,2024,9,3
2024-09-11,UNH,0.017960953186997308,Healthcare,2024,9,3
2024-09-12,UNH,0.005318110168626378,Healthcare,2024,9,3
2024-09-13,UNH,-0.003828384771596416,Healthcare,2024,9,3
2024-09-16,UNH,0.006917449081738969,Healthcare,2024,9,3
2024-09-17,UNH,-0.019298745698181685,Healthcare,2024,9,3
2024-09-18,UNH,-0.009892933744839794,Healthcare,2024,9,3
2024-09-19,UNH,-0.014686118456350483,Healthcare,2024,9,3
2024-09-20,UNH,-0.01468500888893931,Healthcare,2024,9,3
2024-09-23,UNH,-0.006024148003811569,Healthcare,2024,9,3
2024-09-24,UNH,-0.005233116821965256,Healthcare,2024,9,3
2024-09-25,UNH,-0.001276223361707629,Healthcare,2024,9,3
2024-09-26,UNH,0.009105053283226194,Healthcare,2024,9,3
2024-09-27,UNH,-0.008219494028974816,Healthcare,2024,9,3
2024-09-30,UNH,0.012573919687374868,Healthcare,2024,9,3
2024-10-01,UNH,0.007779531367521519,Healthcare,2024,10,4
2024-10-02,UNH,-0.008157852850147473,Healthcare,2024,10,4
2024-10-03,UNH,0.006276699031142474,Healthcare,2024,10,4
2024-10-04,UNH,0.012930368488396127,Healthcare,2024,10,4
2024-10-07,UNH,0.008179478571991083,Healthcare,2024,10,4
2024-10-08,UNH,-0.011772753653793044,Healthcare,2024,10,4
2024-10-09,UNH,-0.020600658906624436,Healthcare,2024,10,4
2024-10-10,UNH,-0.0036808643189003565,Healthcare,2024,10,4
2024-10-11,UNH,-0.0033861815267324236,Healthcare,2024,10,4
2024-10-14,UNH,-0.005641963508292158,Healthcare,2024,10,4
2024-10-15,UNH,-0.013064653219838518,Healthcare,2024,10,4
2024-10-16,UNH,-0.0015784116426857953,Healthcare,2024,10,4
2024-10-17,UNH,0.008273532913625203,Healthcare,2024,10,4
2024-10-18,UNH,0.005636298617916591,Healthcare,2024,10,4
2024-10-21,UNH,-0.008247120432077537,Healthcare,2024,10,4
2024-10-22,UNH,0.00048260578224357253,Healthcare,2024,10,4
2024-10-23,UNH,-0.0138330230707564,Healthcare,2024,10,4
2024-10-24,UNH,0.0007025005750860291,Healthcare,2024,10,4
2024-10-25,UNH,0.002420398619313424,Healthcare,2024,10,4
2024-10-28,UNH,0.0036750375525695933,Healthcare,2024,10,4
2024-10-29,UNH,-0.006330060481818944,Healthcare,2024,10,4
2024-10-30,UNH,-0.003538984916214516,Healthcare,2024,10,4
2024-10-31,UNH,-0.003058403056336645,Healthcare,2024,10,4
2024-11-01,UNH,0.017216324251799753,Healthcare,2024,11,4
2024-11-04,UNH,0.0012062305960225395,Healthcare,2024,11,4
2024-11-05,UNH,-0.0007019537311032664,Healthcare,2024,11,4
2024-11-06,UNH,-0.011358994440307413,Healthcare,2024,11,4
2024-11-07,UNH,-0.002212212289844584,Healthcare,2024,11,4
2024-11-08,UNH,0.00906074803921797,Healthcare,2024,11,4
2024-11-11,UNH,-0.005021895958926104,Healthcare,2024,11,4
2024-11-12,UNH,-0.005586400540381398,Healthcare,2024,11,4
2024-11-13,UNH,-0.020542387907789617,Healthcare,2024,11,4
2024-11-14,UNH,-0.0012892649267158829,Healthcare,2024,11,4
2024-11-15,UNH,0.015101253110573198,Healthcare,2024,11,4
2024-11-18,UNH,0.008394725279994963,Healthcare,2024,11,4
2024-11-19,UNH,0.0004222233445909662,Healthcare,2024,11,4
2024-11-20,UNH,-0.0007215345474288481,Healthcare,2024,11,4
2024-11-21,UNH,-0.003881848794323406,Healthcare,2024,11,4
2024-11-22,UNH,0.004918597282468351,Healthcare,2024,11,4
2024-11-25,UNH,-0.01178705851253159,Healthcare,2024,11,4
2024-11-26,UNH,-0.0008576754539201259,Healthcare,2024,11,4
2024-11-27,UNH,-0.005804689619260284,Healthcare,2024,11,4
2024-11-28,UNH,-0.0006425102491441903,Healthcare,2024,11,4
2024-11-29,UNH,-0.020818556431493662,Healthcare,2024,11,4
2024-12-02,UNH,0.003125197438325511,Healthcare,2024,12,4
2024-12-03,UNH,0.009531443778849624,Healthcare,2024,12,4
2024-12-04,UNH,0.001271262845195631,Healthcare,2024,12,4
2024-12-05,UNH,-0.00723295955398362,Healthcare,2024,12,4
2024-12-06,UNH,0.010374504343842572,Healthcare,2024,12,4
2024-12-09,UNH,0.012979775185829823,Healthcare,2024,12,4
2024-12-10,UNH,-0.0024999628115400796,Healthcare,2024,12,4
2024-12-11,UNH,0.005275268374915543,Healthcare,2024,12,4
2024-12-12,UNH,-0.011393846012178854,Healthcare,2024,12,4
2024-12-13,UNH,0.020039278253278114,Healthcare,2024,12,4
2024-12-16,UNH,0.014990459734983252,Healthcare,2024,12,4
2024-12-17,UNH,-0.0015228839466419064,Healthcare,2024,12,4
2024-12-18,UNH,-0.019049518916862018,Healthcare,2024,12,4
2024-12-19,UNH,-0.0030218816583319486,Healthcare,2024,12,4
2024-12-20,UNH,0.00915727972783742,Healthcare,2024,12,4
2024-12-23,UNH,-0.010785335728526468,Healthcare,2024,12,4
2024-12-24,UNH,0.02045012660369805,Healthcare,2024,12,4
2024-12-25,UNH,0.006320110234516951,Healthcare,2024,12,4
2024-12-26,UNH,-0.0020575336459590643,Healthcare,2024,12,4
2024-12-27,UNH,-0.0001098593636194023,Healthcare,2024,12,4
2024-12-30,UNH,-0.006081267611564245,Healthcare,2024,12,4
2024-12-31,UNH,-0.001962376263047516,Healthcare,2024,12,4
2025-01-01,UNH,0.0023336732584329223,Healthcare,2025,1,1
2025-01-02,UNH,0.008650003329771838,Healthcare,2025,1,1
2025-01-03,UNH,0.02006228008170452,Healthcare,2025,1,1
2025-01-06,UNH,-0.01266032840094633,Healthcare,2025,1,1
2025-01-07,UNH,-0.012437858738958751,Healthcare,2025,1,1
2025-01-08,UNH,-0.006334479867089571,Healthcare,2025,1,1
2025-01-09,UNH,-0.0034171982922385213,Healthcare,2025,1,1
2025-01-10,UNH,-0.004414914426217775,Healthcare,2025,1,1
2025-01-13,UNH,0.0036877253926927978,Healthcare,2025,1,1
2025-01-14,UNH,0.009113132500402799,Healthcare,2025,1,1
2025-01-15,UNH,-0.00042785973281589396,Healthcare,2025,1,1
2025-01-16,UNH,0.0031697882116559217,Healthcare,2025,1,1
2025-01-17,UNH,-0.015899212700665633,Healthcare,2025,1,1
2025-01-20,UNH,0.008764964066211522,Healthcare,2025,1,1
2025-01-21,UNH,-0.00414302444394532,Healthcare,2025,1,1
2025-01-22,UNH,0.005852703939420945,Healthcare,2025,1,1
2025-01-23,UNH,-0.009502076585544694,Healthcare,2025,1,1
2025-01-24,UNH,-0.0003753311581327079,Healthcare,2025,1,1
2025-01-27,UNH,-0.010497873616597264,Healthcare,2025,1,1
2025-01-28,UNH,-0.017185619097416338,Healthcare,2025,1,1
2025-01-29,UNH,-0.0006335754837837326,Healthcare,2025,1,1
2025-01-30,UNH,-0.014980930996479458,Healthcare,2025,1,1
2025-01-31,UNH,0.006171512092985942,Healthcare,2025,1,1
2025-02-03,UNH,-0.008090699582480876,Healthcare,2025,2,1
2025-02-04,UNH,-0.0029621781910601497,Healthcare,2025,2,1
2025-02-05,UNH,-0.013999564835303069,Healthcare,2025,2,1
2025-02-06,UNH,-0.02699795390543136,Healthcare,2025,2,1
2025-02-07,UNH,0.010607666955114725,Healthcare,2025,2,1
2025-02-10,UNH,0.003890906045823872,Healthcare,2025,2,1
2025-02-11,UNH,-0.0021273595323189065,Healthcare,2025,2,1
2025-02-12,UNH,-0.00033924140082552956,Healthcare,2025,2,1
2025-02-13,UNH,0.008554828636554879,Healthcare,2025,2,1
2025-02-14,UNH,-0.0010433852408098243,Healthcare,2025,2,1
2025-02-17,UNH,0.00349645345273486,Healthcare,2025,2,1
2025-02-18,UNH,2.896116963047035e-05,Healthcare,2025,2,1
2025-02-19,UNH,0.008477813082480745,Healthcare,2025,2,1
2025-02-20,UNH,0.0025283254470063188,Healthcare,2025,2,1
2025-02-21,UNH,-0.0028193979475129582,Healthcare,2025,2,1
2025-02-24,UNH,-0.01843554477876974,Healthcare,2025,2,1
2025-02-25,UNH,-0.00780363529258199,Healthcare,2025,2,1
2025-02-26,UNH,0.005635841643566453,Healthcare,2025,2,1
2025-02-27,UNH,0.013575665037269813,Healthcare,2025,2,1
2025-02-28,UNH,0.010681059108802682,Healthcare,2025,2,1
2025-03-03,UNH,-0.017437689954786673,Healthcare,2025,3,1
2025-03-04,UNH,-0.002867344769404645,Healthcare,2025,3,1
2025-03-05,UNH,0.0011407191970118635,Healthcare,2025,3,1
2025-03-06,UNH,0.010012905960283147,Healthcare,2025,3,1
2025-03-07,UNH,-0.00107202714116994,Healthcare,2025,3,1
2025-03-10,UNH,-0.0016273728893192452,Healthcare,2025,3,1
2025-03-11,UNH,-0.0011023559591722965,Healthcare,2025,3,1
2025-03-12,UNH,-0.0030499212661192487,Healthcare,2025,3,1
2025-03-13,UNH,-0.002295447163003894,Healthcare,2025,3,1
2025-03-14,UNH,0.008001903550117317,Healthcare,2025,3,1
2025-03-17,UNH,0.0014522861861421266,Healthcare,2025,3,1
2025-03-18,UNH,0.015265078594577819,Healthcare,2025,3,1
2025-03-19,UNH,0.012272083733333217,Healthcare,2025,3,1
2025-03-20,UNH,0.01612498055835898,Healthcare,2025,3,1
2025-03-21,UNH,-0.016278932763251652,Healthcare,2025,3,1
2025-03-24,UNH,0.007976517308028619,Healthcare,2025,3,1
2025-03-25,UNH,0.002437425712987551,Healthcare,2025,3,1
2025-03-26,UNH,0.009423809881144773,Healthcare,2025,3,1
2025-03-27,UNH,0.012446201323606632,Healthcare,2025,3,1
2025-03-28,UNH,0.005621213468323116,Healthcare,2025,3,1
2025-03-31,UNH,0.013045400952151454,Healthcare,2025,3,1
2025-04-01,UNH,0.01786265116577912,Healthcare,2025,4,2
2025-04-02,UNH,0.009339291503811964,Healthcare,2025,4,2
2025-04-03,UNH,0.000688538549562967,Healthcare,2025,4,2
2025-04-04,UNH,-0.01098150656568797,Healthcare,2025,4,2
2025-04-07,UNH,0.0033126698304286606,Healthcare,2025,4,2
2025-04-08,UNH,0.012672494629027531,Healthcare,2025,4,2
2025-04-09,UNH,-0.009302874333284139,Healthcare,2025,4,2
2025-04-10,UNH,-0.010639196487242764,Healthcare,2025,4,2
2025-04-11,UNH,-0.013095635690993035,Healthcare,2025,4,2
2025-04-14,UNH,-0.013474866002567198,Healthcare,2025,4,2
2025-04-15,UNH,0.0031533430345753732,Healthcare,2025,4,2
2025-04-16,UNH,0.014176142868126851,Healthcare,2025,4,2
2025-04-17,UNH,0.005171603298304461,Healthcare,2025,4,2
2025-04-18,UNH,-0.0013860146565972675,Healthcare,2025,4,2
2025-04-21,UNH,0.016847626788715875,Healthcare,2025,4,2
2025-04-22,UNH,-0.010711799832837654,Healthcare,2025,4,2
2025-04-23,UNH,-0.0023703867888532626,Healthcare,2025,4,2
2025-04-24,UNH,-0.008190840247530917,Healthcare,2025,4,2
2025-04-25,UNH,-0.0017803111939278526,Healthcare,2025,4,2
2025-04-28,UNH,-0.00034924590596641103,Healthcare,2025,4,2
2025-04-29,UNH,-0.007878204383547915,Healthcare,2025,4,2
2025-04-30,UNH,-2.0522813257040085e-05,Healthcare,2025,4,2
2025-05-01,UNH,0.0029912599601340517,Healthcare,2025,5,2
2025-05-02,UNH,-0.0018404398713574022,Healthcare,2025,5,2
2025-05-05,UNH,-0.0010415027346115657,Healthcare,2025,5,2
2025-05-06,UNH,0.0071515767843042255,Healthcare,2025,5,2
2025-05-07,UNH,0.008111759626904691,Healthcare,2025,5,2
2025-05-08,UNH,-0.0043667226507178025,Healthcare,2025,5,2
2025-05-09,UNH,0.010454778548783183,Healthcare,2025,5,2
2025-05-12,UNH,0.012273116161383824,Healthcare,2025,5,2
2025-05-13,UNH,0.008337296364809621,Healthcare,2025,5,2
2025-05-14,UNH,0.0005608885995622703,Healthcare,2025,5,2
2025-05-15,UNH,-0.0049194081381229715,Healthcare,2025,5,2
2025-05-16,UNH,-0.0022422813941458397,Healthcare,2025,5,2
2025-05-19,UNH,-0.0013997217234285042,Healthcare,2025,5,2
2025-05-20,UNH,-0.0020500749307663657,Healthcare,2025,5,2
2025-05-21,UNH,0.008804833070531481,Healthcare,2025,5,2
2025-05-22,UNH,0.001102124984335262,Healthcare,2025,5,2
2025-05-23,UNH,0.011951995768030743,Healthcare,2025,5,2
2025-05-26,UNH,-0.0024525444824409215,Healthcare,2025,5,2
2025-05-27,UNH,-0.006371897810764415,Healthcare,2025,5,2
2025-05-28,UNH,-0.0009283378406238496,Healthcare,2025,5,2
2025-05-29,UNH,0.009065086501110375,Healthcare,2025,5,2
2025-05-30,UNH,-0.0019224633023752213,Healthcare,2025,5,2
2025-06-02,UNH,0.005802221021113052,Healthcare,2025,6,2
2025-06-03,UNH,0.004370256055358901,Healthcare,2025,6,2
2025-06-04,UNH,0.013662795687758855,Healthcare,2025,6,2
2025-06-05,UNH,-0.006852747381030033,Healthcare,2025,6,2
2025-06-06,UNH,-0.005746307787015126,Healthcare,2025,6,2
2025-06-09,UNH,-0.024737982194088293,Healthcare,2025,6,2
2025-06-10,UNH,-0.0037320336105561847,Healthcare,2025,6,2
2025-06-11,UNH,-0.01012510742530015,Healthcare,2025,6,2
2025-06-12,UNH,0.004799171164460381,Healthcare,2025,6,2
2025-06-13,UNH,-0.003056548393492231,Healthcare,2025,6,2
2025-06-16,UNH,-0.0008428209997102254,Healthcare,2025,6,2
2025-06-17,UNH,-0.009070083615828284,Healthcare,2025,6,2
2025-06-18,UNH,-0.0001185974662100131,Healthcare,2025,6,2
2025-06-19,UNH,0.018701863315455425,Healthcare,2025,6,2
2025-06-20,UNH,0.008648604302218033,Healthcare,2025,6,2
2025-06-23,UNH,-0.00017494516290161854,Healthcare,2025,6,2
2025-06-24,UNH,-0.010392742908484798,Healthcare,2025,6,2
2025-06-25,UNH,0.009982275076198643,Healthcare,2025,6,2
2025-06-26,UNH,0.010193098291385816,Healthcare,2025,6,2
2025-06-27,UNH,0.0019869181276805925,Healthcare,2025,6,2
2025-06-30,UNH,-0.013888889780159674,Healthcare,2025,6,2
2025-07-01,UNH,-0.004047066122811027,Healthcare,2025,7,3
2025-07-02,UNH,-0.00186949198372921,Healthcare,2025,7,3
2025-07-03,UNH,-0.013532918300586005,Healthcare,2025,7,3
2025-07-04,UNH,-0.021666826831344577,Healthcare,2025,7,3
2025-07-07,UNH,-0.005140883384369799,Healthcare,2025,7,3
2025-07-08,UNH,-0.00021325901522428747,Healthcare,2025,7,3
2025-07-09,UNH,-0.007194053478955187,Healthcare,2025,7,3
2025-07-10,UNH,-0.0033738248192585196,Healthcare,2025,7,3
2025-07-11,UNH,0.008584236833221848,Healthcare,2025,7,3
2025-07-14,UNH,0.009508866349074108,Healthcare,2025,7,3
2025-07-15,UNH,-0.0070794471138403425,Healthcare,2025,7,3
2025-07-16,UNH,-0.005620185920173104,Healthcare,2025,7,3
2025-07-17,UNH,-0.016496194132567088,Healthcare,2025,7,3
2025-07-18,UNH,0.007087501575043564,Healthcare,2025,7,3
2025-07-21,UNH,-0.01831860162567267,Healthcare,2025,7,3
2025-07-22,UNH,-0.0042751101514370005,Healthcare,2025,7,3
2025-07-23,UNH,-0.00012144177434247894,Healthcare,2025,7,3
2025-07-24,UNH,-0.011638547393399978,Healthcare,2025,7,3
2025-07-25,UNH,0.006828645668977229,Healthcare,2025,7,3
2025-07-28,UNH,-0.002319388719440818,Healthcare,2025,7,3
2025-07-29,UNH,-0.012382895133302929,Healthcare,2025,7,3
2025-07-30,UNH,-0.004509867155659042,Healthcare,2025,7,3
2025-07-31,UNH,-0.018038709153220367,Healthcare,2025,7,3
2025-08-01,UNH,-0.010094124786561354,Healthcare,2025,8,3
2025-08-04,UNH,0.00010721360521714907,Healthcare,2025,8,3
2025-08-05,UNH,-0.01697327157985762,Healthcare,2025,8,3
2025-08-06,UNH,0.011391333081714139,Healthcare,2025,8,3
2025-08-07,UNH,0.012546151906930758,Healthcare,2025,8,3
2025-08-08,UNH,-0.003559581440310544,Healthcare,2025,8,3
2025-08-11,UNH,0.0032822682838400397,Healthcare,2025,8,3
2025-08-12,UNH,-0.015622218966258483,Healthcare,2025,8,3
2025-08-13,UNH,-0.0028277877686659902,Healthcare,2025,8,3
2025-08-14,UNH,-0.004163687079858147,Healthcare,2025,8,3
2025-08-15,UNH,0.013041295986471857,Healthcare,2025,8,3
2025-08-18,UNH,0.007185690274309264,Healthcare,2025,8,3
2025-08-19,UNH,0.00857324203427523,Healthcare,2025,8,3
2025-08-20,UNH,0.012256741898789336,Healthcare,2025,8,3
2025-08-21,UNH,-0.01036610993947007,Healthcare,2025,8,3
2025-08-22,UNH,0.0055101124767187315,Healthcare,2025,8,3
2025-08-25,UNH,0.00894246489299344,Healthcare,2025,8,3
2025-08-26,UNH,-0.008756076399394352,Healthcare,2025,8,3
2025-08-27,UNH,-0.009777757439434431,Healthcare,2025,8,3
2025-08-28,UNH,-0.006165365585898419,Healthcare,2025,8,3
2025-08-29,UNH,-0.003371735008159571,Healthcare,2025,8,3
2025-09-01,UNH,-0.00256800986850636,Healthcare,2025,9,3
2025-09-02,UNH,-0.006852915710740204,Healthcare,2025,9,3
2025-09-03,UNH,-0.0015725870617485649,Healthcare,2025,9,3
2025-09-04,UNH,0.014501274242257445,Healthcare,2025,9,3
2025-09-05,UNH,-0.007629367059804104,Healthcare,2025,9,3
2025-09-08,UNH,-0.0023453831743300846,Healthcare,2025,9,3
2025-09-09,UNH,0.0031809101125546135,Healthcare,2025,9,3
2025-09-10,UNH,-0.00391542938533973,Healthcare,2025,9,3
2025-09-11,UNH,-0.004209921813829065,Healthcare,2025,9,3
2025-09-12,UNH,0.0023159665442005206,Healthcare,2025,9,3
2025-09-15,UNH,-0.0039537595273717585,Healthcare,2025,9,3
2025-09-16,UNH,0.01175537815156047,Healthcare,2025,9,3
2025-09-17,UNH,-0.001106781460703088,Healthcare,2025,9,3
2025-09-18,UNH,0.013233340150062167,Healthcare,2025,9,3
2025-09-19,UNH,-0.008217959749312609,Healthcare,2025,9,3
2025-09-22,UNH,-0.01914276713747254,Healthcare,2025,9,3
2025-09-23,UNH,0.001681017525122508,Healthcare,2025,9,3
2025-09-24,UNH,-0.01148534267553436,Healthcare,2025,9,3
2025-09-25,UNH,-0.005052895345814212,Healthcare,2025,9,3
2025-09-26,UNH,-0.008235885527165587,Healthcare,2025,9,3
2025-09-29,UNH,0.0021512642078460598,Healthcare,2025,9,3
2025-09-30,UNH,0.012800254473978256,Healthcare,2025,9,3
2025-10-01,UNH,-0.004791907295185971,Healthcare,2025,10,4
2025-10-02,UNH,-0.012800101259399788,Healthcare,2025,10,4
2025-10-03,UNH,-0.0043086537776051426,Healthcare,2025,10,4
2025-10-06,UNH,0.007826891506320877,Healthcare,2025,10,4
2025-10-07,UNH,-0.0034962551161036304,Healthcare,2025,10,4
2025-10-08,UNH,-0.010908901874141952,Healthcare,2025,10,4
2025-10-09,UNH,-0.004589762231027139,Healthcare,2025,10,4
2025-10-10,UNH,0.0026862364421653684,Healthcare,2025,10,4
